attention_entropy_mean,attention_entropy_std,attention_expected_lookback_mean,attention_expected_lookback_std,attention_non_adjacent_mass_mean,attention_non_adjacent_mass_std,box_violations_mean,box_violations_std,cell_accuracy_mean,cell_accuracy_std,column_violations_mean,column_violations_std,exact_accuracy_mean,exact_accuracy_std,incorrect_cells_mean,incorrect_cells_std,intervention,parameters_mean,parameters_std,peak_vram_bytes_mean,peak_vram_bytes_std,row_violations_mean,row_violations_std,seed_count,throughput_examples_per_second_mean,throughput_examples_per_second_std,variant,wall_time_seconds_mean,wall_time_seconds_std
1.4568005930632353,0.0,3.2965785960356393,0.0,0.7084141693388423,0.0,7.072,0.0,0.675320987654321,0.0,6.875,0.0,0.032,0.0,26.299,0.0,clean,1775619.0,0.0,135576064.0,0.0,6.873,0.0,1,30.175250827759328,0.0,P1ns,43.87380883100559,0.0
1.229985020433863,0.0,3.1858050587276616,0.0,0.6958900634199381,0.0,7.26,0.0,0.6596790123456789,0.0,7.069,0.0,0.019,0.0,27.566,0.0,delete_least_attended,1775619.0,0.0,133476864.0,0.0,7.085,0.0,1,27.818022464769967,0.0,P1ns,46.64807683399704,0.0
1.2384379748255014,0.0,3.068617062022289,0.0,0.6804209956899285,0.0,7.096,0.0,0.6710246913580247,0.0,6.91,0.0,0.022,0.0,26.647,0.0,delete_most_attended,1775619.0,0.0,133476864.0,0.0,6.946,0.0,1,28.880216753310005,0.0,P1ns,45.32992963900324,0.0
1.456618348757426,0.0,3.29682615151008,0.0,0.7084360060592493,0.0,7.068,0.0,0.6752592592592592,0.0,6.849,0.0,0.032,0.0,26.304,0.0,gaussian_0.05,1775619.0,0.0,140940288.0,0.0,6.875,0.0,1,29.036640420045117,0.0,P1ns,45.15265625399479,0.0
1.4564875674744446,0.0,3.2968382673958936,0.0,0.7084430009126663,0.0,7.075,0.0,0.6749382716049382,0.0,6.867,0.0,0.031,0.0,26.33,0.0,gaussian_0.10,1775619.0,0.0,141171712.0,0.0,6.889,0.0,1,28.95863568225854,0.0,P1ns,45.20221120600763,0.0
1.4561362564563751,0.0,3.296769799043735,0.0,0.7084324546158314,0.0,7.068,0.0,0.6751728395061729,0.0,6.865,0.0,0.032,0.0,26.311,0.0,gaussian_0.20,1775619.0,0.0,141171712.0,0.0,6.882,0.0,1,28.721084874308467,0.0,P1ns,45.48856533100479,0.0
