attention_entropy,attention_expected_lookback,attention_non_adjacent_mass,box_violations,cell_accuracy,column_violations,exact_accuracy,incorrect_cells,intervention,parameters,peak_vram_bytes,row_violations,seed,throughput_examples_per_second,variant,wall_time_seconds
0.7609181146447858,2.2576636746525764,0.5968936577749749,7.057,0.6834444444444444,6.916,0.034,25.641,delete_least_attended,1775619,112954880,6.886,0,53.70803336331668,P1ns,29.363427196993143
0.7623953493312001,2.0688606246064105,0.5395239248561362,7.127,0.6815679012345679,7.005,0.027,25.793,delete_most_attended,1775619,112954880,6.963,0,53.59631091344226,P1ns,29.422056016002898
1.052219092535476,2.242858493079742,0.5847444633642832,7.054,0.683395061728395,6.915,0.035,25.645,gaussian_0.05,1775619,119844864,6.873,0,54.67287135411516,P1ns,29.065771854002378
1.0519904298707843,2.242885290334622,0.5847649884720644,7.063,0.683395061728395,6.926,0.036,25.645,gaussian_0.10,1775619,119844864,6.869,0,54.674104314579886,P1ns,29.035386667994317
1.0510235981394846,2.242604876557986,0.5846904230614504,7.044,0.6829506172839506,6.922,0.038,25.681,gaussian_0.20,1775619,119844864,6.865,0,54.79446531199999,P1ns,28.99365190199751
1.0523876184597611,2.242921986927589,0.5848017626752456,7.053,0.6838024691358024,6.921,0.035,25.612,clean,1775619,113487360,6.886,0,53.74690508150883,P1ns,29.41805301498971
